Model,Attribution Method,Layer,Metric,Upscale Method,Value
VGG11,_GradCAMPlusPlus,features.10,precision,SimpleUpsampling,0.04128584265708923
VGG11,_GradCAMPlusPlus,features.10,recall,SimpleUpsampling,0.09878067672252655
VGG11,_GradCAMPlusPlus,features.10,precision,ERFUpsampling,0.03305516391992569
VGG11,_GradCAMPlusPlus,features.10,recall,ERFUpsampling,0.032021988183259964
VGG11,_GradCAMPlusPlus,features.10,precision,SimpleUpsampling,0.15412086248397827
VGG11,_GradCAMPlusPlus,features.10,recall,SimpleUpsampling,0.22607702016830444
VGG11,_GradCAMPlusPlus,features.10,precision,ERFUpsampling,0.10050646960735321
VGG11,_GradCAMPlusPlus,features.10,recall,ERFUpsampling,0.05433330684900284
VGG11,_GradCAMPlusPlus,features.10,precision,SimpleUpsampling,0.07868684083223343
VGG11,_GradCAMPlusPlus,features.10,recall,SimpleUpsampling,0.060859303921461105
VGG11,_GradCAMPlusPlus,features.10,precision,ERFUpsampling,0.07983800768852234
VGG11,_GradCAMPlusPlus,features.10,recall,ERFUpsampling,0.023112386465072632
VGG11,_GradCAMPlusPlus,features.10,precision,SimpleUpsampling,0.03873384743928909
VGG11,_GradCAMPlusPlus,features.10,recall,SimpleUpsampling,0.3514079749584198
VGG11,_GradCAMPlusPlus,features.10,precision,ERFUpsampling,0.022349387407302856
VGG11,_GradCAMPlusPlus,features.10,recall,ERFUpsampling,0.07247644662857056
VGG11,_GradCAMPlusPlus,features.10,precision,SimpleUpsampling,0.060433804988861084
VGG11,_GradCAMPlusPlus,features.10,recall,SimpleUpsampling,0.13574394583702087
VGG11,_GradCAMPlusPlus,features.10,precision,ERFUpsampling,0.0640348419547081
VGG11,_GradCAMPlusPlus,features.10,recall,ERFUpsampling,0.05185789242386818
VGG11,_GradCAMPlusPlus,features.10,precision,SimpleUpsampling,0.11953297257423401
VGG11,_GradCAMPlusPlus,features.10,recall,SimpleUpsampling,0.18659088015556335
VGG11,_GradCAMPlusPlus,features.10,precision,ERFUpsampling,0.07718780636787415
VGG11,_GradCAMPlusPlus,features.10,recall,ERFUpsampling,0.03436165675520897
VGG11,_GradCAMPlusPlus,features.10,precision,SimpleUpsampling,0.029449399560689926
VGG11,_GradCAMPlusPlus,features.10,recall,SimpleUpsampling,0.17052936553955078
VGG11,_GradCAMPlusPlus,features.10,precision,ERFUpsampling,0.03615650534629822
VGG11,_GradCAMPlusPlus,features.10,recall,ERFUpsampling,0.08153089880943298
VGG11,_GradCAMPlusPlus,features.10,precision,SimpleUpsampling,0.08763787150382996
VGG11,_GradCAMPlusPlus,features.10,recall,SimpleUpsampling,0.32315731048583984
VGG11,_GradCAMPlusPlus,features.10,precision,ERFUpsampling,0.04957568645477295
VGG11,_GradCAMPlusPlus,features.10,recall,ERFUpsampling,0.08387322723865509
VGG11,_GradCAMPlusPlus,features.10,precision,SimpleUpsampling,0.07187579572200775
VGG11,_GradCAMPlusPlus,features.10,recall,SimpleUpsampling,0.17852190136909485
VGG11,_GradCAMPlusPlus,features.10,precision,ERFUpsampling,0.052342526614665985
VGG11,_GradCAMPlusPlus,features.10,recall,ERFUpsampling,0.04789997637271881
VGG11,_GradCAMPlusPlus,features.10,precision,SimpleUpsampling,0.029805218800902367
VGG11,_GradCAMPlusPlus,features.10,recall,SimpleUpsampling,0.11775340139865875
VGG11,_GradCAMPlusPlus,features.10,precision,ERFUpsampling,0.026588765904307365
VGG11,_GradCAMPlusPlus,features.10,recall,ERFUpsampling,0.03500097617506981
VGG11,_GradCAMPlusPlus,features.10,precision,SimpleUpsampling,0.14730146527290344
VGG11,_GradCAMPlusPlus,features.10,recall,SimpleUpsampling,0.11153002083301544
VGG11,_GradCAMPlusPlus,features.10,precision,ERFUpsampling,0.16448254883289337
VGG11,_GradCAMPlusPlus,features.10,recall,ERFUpsampling,0.06542189419269562
VGG11,_GradCAMPlusPlus,features.10,precision,SimpleUpsampling,0.04276507347822189
VGG11,_GradCAMPlusPlus,features.10,recall,SimpleUpsampling,0.15870732069015503
VGG11,_GradCAMPlusPlus,features.10,precision,ERFUpsampling,0.035260893404483795
VGG11,_GradCAMPlusPlus,features.10,recall,ERFUpsampling,0.03820347413420677
VGG11,_GradCAMPlusPlus,features.10,precision,SimpleUpsampling,0.11358623206615448
VGG11,_GradCAMPlusPlus,features.10,recall,SimpleUpsampling,0.1699954867362976
VGG11,_GradCAMPlusPlus,features.10,precision,ERFUpsampling,0.09716452658176422
VGG11,_GradCAMPlusPlus,features.10,recall,ERFUpsampling,0.059425994753837585
VGG11,_GradCAMPlusPlus,features.10,precision,SimpleUpsampling,0.05117848515510559
VGG11,_GradCAMPlusPlus,features.10,recall,SimpleUpsampling,0.09322749078273773
VGG11,_GradCAMPlusPlus,features.10,precision,ERFUpsampling,0.05434205010533333
VGG11,_GradCAMPlusPlus,features.10,recall,ERFUpsampling,0.033100031316280365
VGG11,_GradCAMPlusPlus,features.10,precision,SimpleUpsampling,0.024663258343935013
VGG11,_GradCAMPlusPlus,features.10,recall,SimpleUpsampling,0.17587614059448242
VGG11,_GradCAMPlusPlus,features.10,precision,ERFUpsampling,0.024486474692821503
VGG11,_GradCAMPlusPlus,features.10,recall,ERFUpsampling,0.059531260281801224
VGG11,_GradCAMPlusPlus,features.10,precision,SimpleUpsampling,0.0418255589902401
VGG11,_GradCAMPlusPlus,features.10,recall,SimpleUpsampling,0.05513119325041771
VGG11,_GradCAMPlusPlus,features.10,precision,ERFUpsampling,0.03600897267460823
VGG11,_GradCAMPlusPlus,features.10,recall,ERFUpsampling,0.01575959101319313
VGG11,_GradCAMPlusPlus,features.10,precision,SimpleUpsampling,0.09425689280033112
VGG11,_GradCAMPlusPlus,features.10,recall,SimpleUpsampling,0.1658046543598175
VGG11,_GradCAMPlusPlus,features.10,precision,ERFUpsampling,0.08766265213489532
VGG11,_GradCAMPlusPlus,features.10,recall,ERFUpsampling,0.06387456506490707
VGG11,_GradCAMPlusPlus,features.10,precision,SimpleUpsampling,0.07498720288276672
VGG11,_GradCAMPlusPlus,features.10,recall,SimpleUpsampling,0.12789352238178253
VGG11,_GradCAMPlusPlus,features.10,precision,ERFUpsampling,0.07685642689466476
VGG11,_GradCAMPlusPlus,features.10,recall,ERFUpsampling,0.04805702716112137
VGG11,_GradCAMPlusPlus,features.10,precision,SimpleUpsampling,0.06427859514951706
VGG11,_GradCAMPlusPlus,features.10,recall,SimpleUpsampling,0.1521172672510147
VGG11,_GradCAMPlusPlus,features.10,precision,ERFUpsampling,0.053371988236904144
VGG11,_GradCAMPlusPlus,features.10,recall,ERFUpsampling,0.041697148233652115
VGG11,_GradCAMPlusPlus,features.10,precision,SimpleUpsampling,0.03081965260207653
VGG11,_GradCAMPlusPlus,features.10,recall,SimpleUpsampling,0.08905437588691711
VGG11,_GradCAMPlusPlus,features.10,precision,ERFUpsampling,0.020715588703751564
VGG11,_GradCAMPlusPlus,features.10,recall,ERFUpsampling,0.019469451159238815
VGG11,_GradCAMPlusPlus,features.10,precision,SimpleUpsampling,0.04806105047464371
VGG11,_GradCAMPlusPlus,features.10,recall,SimpleUpsampling,0.11877430975437164
VGG11,_GradCAMPlusPlus,features.10,precision,ERFUpsampling,0.054311759769916534
VGG11,_GradCAMPlusPlus,features.10,recall,ERFUpsampling,0.060111358761787415
VGG11,_GradCAMPlusPlus,features.10,precision,SimpleUpsampling,0.03710561618208885
VGG11,_GradCAMPlusPlus,features.10,recall,SimpleUpsampling,0.04821847006678581
VGG11,_GradCAMPlusPlus,features.10,precision,ERFUpsampling,0.04315629601478577
VGG11,_GradCAMPlusPlus,features.10,recall,ERFUpsampling,0.02408743090927601
VGG11,_GradCAMPlusPlus,features.10,precision,SimpleUpsampling,0.0947771742939949
VGG11,_GradCAMPlusPlus,features.10,recall,SimpleUpsampling,0.1933099329471588
VGG11,_GradCAMPlusPlus,features.10,precision,ERFUpsampling,0.12430455535650253
VGG11,_GradCAMPlusPlus,features.10,recall,ERFUpsampling,0.0759657546877861
VGG11,_GradCAMPlusPlus,features.10,precision,SimpleUpsampling,0.06158706173300743
VGG11,_GradCAMPlusPlus,features.10,recall,SimpleUpsampling,0.08476314693689346
VGG11,_GradCAMPlusPlus,features.10,precision,ERFUpsampling,0.05493028461933136
VGG11,_GradCAMPlusPlus,features.10,recall,ERFUpsampling,0.028649907559156418
VGG11,_GradCAMPlusPlus,features.10,precision,SimpleUpsampling,0.12378355860710144
VGG11,_GradCAMPlusPlus,features.10,recall,SimpleUpsampling,0.2471482753753662
VGG11,_GradCAMPlusPlus,features.10,precision,ERFUpsampling,0.11992213875055313
VGG11,_GradCAMPlusPlus,features.10,recall,ERFUpsampling,0.09317675232887268
VGG11,_GradCAMPlusPlus,features.10,precision,SimpleUpsampling,0.060582101345062256
VGG11,_GradCAMPlusPlus,features.10,recall,SimpleUpsampling,0.21767452359199524
VGG11,_GradCAMPlusPlus,features.10,precision,ERFUpsampling,0.04121633991599083
VGG11,_GradCAMPlusPlus,features.10,recall,ERFUpsampling,0.05621834099292755
VGG11,_GradCAMPlusPlus,features.10,precision,SimpleUpsampling,0.045905642211437225
VGG11,_GradCAMPlusPlus,features.10,recall,SimpleUpsampling,0.12541992962360382
VGG11,_GradCAMPlusPlus,features.10,precision,ERFUpsampling,0.0362890399992466
VGG11,_GradCAMPlusPlus,features.10,recall,ERFUpsampling,0.042722657322883606
VGG11,_GradCAMPlusPlus,features.10,precision,SimpleUpsampling,0.08572017401456833
VGG11,_GradCAMPlusPlus,features.10,recall,SimpleUpsampling,0.08194484561681747
VGG11,_GradCAMPlusPlus,features.10,precision,ERFUpsampling,0.08672811090946198
VGG11,_GradCAMPlusPlus,features.10,recall,ERFUpsampling,0.040460214018821716
VGG11,_GradCAMPlusPlus,features.10,precision,SimpleUpsampling,0.05719635635614395
VGG11,_GradCAMPlusPlus,features.10,recall,SimpleUpsampling,0.0921354815363884
VGG11,_GradCAMPlusPlus,features.10,precision,ERFUpsampling,0.06327896565198898
VGG11,_GradCAMPlusPlus,features.10,recall,ERFUpsampling,0.0344388484954834
VGG11,_GradCAMPlusPlus,features.10,precision,SimpleUpsampling,0.043889738619327545
VGG11,_GradCAMPlusPlus,features.10,recall,SimpleUpsampling,0.22001193463802338
VGG11,_GradCAMPlusPlus,features.10,precision,ERFUpsampling,0.029253441840410233
VGG11,_GradCAMPlusPlus,features.10,recall,ERFUpsampling,0.06282567977905273
VGG11,_GradCAMPlusPlus,features.10,precision,SimpleUpsampling,0.07331255823373795
VGG11,_GradCAMPlusPlus,features.10,recall,SimpleUpsampling,0.48934873938560486
VGG11,_GradCAMPlusPlus,features.10,precision,ERFUpsampling,0.04529312998056412
VGG11,_GradCAMPlusPlus,features.10,recall,ERFUpsampling,0.12735910713672638
VGG11,_GradCAMPlusPlus,features.10,precision,SimpleUpsampling,0.08799156546592712
VGG11,_GradCAMPlusPlus,features.10,recall,SimpleUpsampling,0.11336888372898102
VGG11,_GradCAMPlusPlus,features.10,precision,ERFUpsampling,0.10642072558403015
VGG11,_GradCAMPlusPlus,features.10,recall,ERFUpsampling,0.050482314079999924
VGG11,_GradCAMPlusPlus,features.10,precision,SimpleUpsampling,0.07652376592159271
VGG11,_GradCAMPlusPlus,features.10,recall,SimpleUpsampling,0.177106574177742
VGG11,_GradCAMPlusPlus,features.10,precision,ERFUpsampling,0.05606286600232124
VGG11,_GradCAMPlusPlus,features.10,recall,ERFUpsampling,0.044425707310438156
VGG11,_GradCAMPlusPlus,features.10,precision,SimpleUpsampling,0.05221877619624138
VGG11,_GradCAMPlusPlus,features.10,recall,SimpleUpsampling,0.07422159612178802
VGG11,_GradCAMPlusPlus,features.10,precision,ERFUpsampling,0.0507693737745285
VGG11,_GradCAMPlusPlus,features.10,recall,ERFUpsampling,0.03319257125258446
VGG11,_GradCAMPlusPlus,features.10,precision,SimpleUpsampling,0.04603557288646698
VGG11,_GradCAMPlusPlus,features.10,recall,SimpleUpsampling,0.09336284548044205
VGG11,_GradCAMPlusPlus,features.10,precision,ERFUpsampling,0.03384295105934143
VGG11,_GradCAMPlusPlus,features.10,recall,ERFUpsampling,0.03036823309957981
VGG11,_GradCAMPlusPlus,features.10,precision,SimpleUpsampling,0.08630026876926422
VGG11,_GradCAMPlusPlus,features.10,recall,SimpleUpsampling,0.08899854868650436
VGG11,_GradCAMPlusPlus,features.10,precision,ERFUpsampling,0.062208954244852066
VGG11,_GradCAMPlusPlus,features.10,recall,ERFUpsampling,0.020685946568846703
VGG11,_GradCAMPlusPlus,features.10,precision,SimpleUpsampling,0.05822780728340149
VGG11,_GradCAMPlusPlus,features.10,recall,SimpleUpsampling,0.3602568507194519
VGG11,_GradCAMPlusPlus,features.10,precision,ERFUpsampling,0.030287403613328934
VGG11,_GradCAMPlusPlus,features.10,recall,ERFUpsampling,0.09950040280818939
VGG11,_GradCAMPlusPlus,features.10,precision,SimpleUpsampling,0.06831478327512741
VGG11,_GradCAMPlusPlus,features.10,recall,SimpleUpsampling,0.15487654507160187
VGG11,_GradCAMPlusPlus,features.10,precision,ERFUpsampling,0.05400164797902107
VGG11,_GradCAMPlusPlus,features.10,recall,ERFUpsampling,0.051696743816137314
VGG11,_GradCAMPlusPlus,features.10,precision,SimpleUpsampling,0.056002743542194366
VGG11,_GradCAMPlusPlus,features.10,recall,SimpleUpsampling,0.16892944276332855
VGG11,_GradCAMPlusPlus,features.10,precision,ERFUpsampling,0.04097099229693413
VGG11,_GradCAMPlusPlus,features.10,recall,ERFUpsampling,0.037701889872550964
VGG11,_GradCAMPlusPlus,features.10,precision,SimpleUpsampling,0.03786290064454079
VGG11,_GradCAMPlusPlus,features.10,recall,SimpleUpsampling,0.05342686548829079
VGG11,_GradCAMPlusPlus,features.10,precision,ERFUpsampling,0.04716325178742409
VGG11,_GradCAMPlusPlus,features.10,recall,ERFUpsampling,0.03366433084011078
VGG11,_GradCAMPlusPlus,features.10,precision,SimpleUpsampling,0.1756618171930313
VGG11,_GradCAMPlusPlus,features.10,recall,SimpleUpsampling,0.12290573120117188
VGG11,_GradCAMPlusPlus,features.10,precision,ERFUpsampling,0.18606336414813995
VGG11,_GradCAMPlusPlus,features.10,recall,ERFUpsampling,0.03993724286556244
VGG11,_GradCAMPlusPlus,features.10,precision,SimpleUpsampling,0.060324233025312424
VGG11,_GradCAMPlusPlus,features.10,recall,SimpleUpsampling,0.20920957624912262
VGG11,_GradCAMPlusPlus,features.10,precision,ERFUpsampling,0.042907487601041794
VGG11,_GradCAMPlusPlus,features.10,recall,ERFUpsampling,0.05604788661003113
VGG11,_GradCAMPlusPlus,features.10,precision,SimpleUpsampling,0.11758196353912354
VGG11,_GradCAMPlusPlus,features.10,recall,SimpleUpsampling,0.06495489925146103
VGG11,_GradCAMPlusPlus,features.10,precision,ERFUpsampling,0.11098108440637589
VGG11,_GradCAMPlusPlus,features.10,recall,ERFUpsampling,0.022354301065206528
VGG11,_GradCAMPlusPlus,features.10,precision,SimpleUpsampling,0.1495087742805481
VGG11,_GradCAMPlusPlus,features.10,recall,SimpleUpsampling,0.19170501828193665
VGG11,_GradCAMPlusPlus,features.10,precision,ERFUpsampling,0.16217443346977234
VGG11,_GradCAMPlusPlus,features.10,recall,ERFUpsampling,0.08129999786615372
VGG11,_GradCAMPlusPlus,features.10,precision,SimpleUpsampling,0.05605923384428024
VGG11,_GradCAMPlusPlus,features.10,recall,SimpleUpsampling,0.07334855943918228
VGG11,_GradCAMPlusPlus,features.10,precision,ERFUpsampling,0.056489497423172
VGG11,_GradCAMPlusPlus,features.10,recall,ERFUpsampling,0.028251130133867264
VGG11,_GradCAMPlusPlus,features.10,precision,SimpleUpsampling,0.10773830115795135
VGG11,_GradCAMPlusPlus,features.10,recall,SimpleUpsampling,0.10772598534822464
VGG11,_GradCAMPlusPlus,features.10,precision,ERFUpsampling,0.0931524857878685
VGG11,_GradCAMPlusPlus,features.10,recall,ERFUpsampling,0.03627067059278488
VGG11,_GradCAMPlusPlus,features.10,precision,SimpleUpsampling,0.07006864249706268
VGG11,_GradCAMPlusPlus,features.10,recall,SimpleUpsampling,0.2077132612466812
VGG11,_GradCAMPlusPlus,features.10,precision,ERFUpsampling,0.08475852012634277
VGG11,_GradCAMPlusPlus,features.10,recall,ERFUpsampling,0.08819862455129623
VGG11,_GradCAMPlusPlus,features.10,precision,SimpleUpsampling,0.035594020038843155
VGG11,_GradCAMPlusPlus,features.10,recall,SimpleUpsampling,0.22048300504684448
VGG11,_GradCAMPlusPlus,features.10,precision,ERFUpsampling,0.02276952750980854
VGG11,_GradCAMPlusPlus,features.10,recall,ERFUpsampling,0.04186243563890457
VGG11,_GradCAMPlusPlus,features.11,precision,SimpleUpsampling,0.041361767798662186
VGG11,_GradCAMPlusPlus,features.11,recall,SimpleUpsampling,0.029645543545484543
VGG11,_GradCAMPlusPlus,features.11,precision,ERFUpsampling,0.051122523844242096
VGG11,_GradCAMPlusPlus,features.11,recall,ERFUpsampling,0.01790306717157364
VGG11,_GradCAMPlusPlus,features.11,precision,SimpleUpsampling,0.0009235854377038777
VGG11,_GradCAMPlusPlus,features.11,recall,SimpleUpsampling,0.00012683267414104193
VGG11,_GradCAMPlusPlus,features.11,precision,ERFUpsampling,0.1672905832529068
VGG11,_GradCAMPlusPlus,features.11,recall,ERFUpsampling,0.016188176348805428
VGG11,_GradCAMPlusPlus,features.11,precision,SimpleUpsampling,0.003113214857876301
VGG11,_GradCAMPlusPlus,features.11,recall,SimpleUpsampling,0.001200593076646328
VGG11,_GradCAMPlusPlus,features.11,precision,ERFUpsampling,0.030190415680408478
VGG11,_GradCAMPlusPlus,features.11,recall,ERFUpsampling,0.008456592448055744
VGG11,_GradCAMPlusPlus,features.11,precision,SimpleUpsampling,0.13128799200057983
VGG11,_GradCAMPlusPlus,features.11,recall,SimpleUpsampling,0.025198055431246758
VGG11,_GradCAMPlusPlus,features.11,precision,ERFUpsampling,0.11752333492040634
VGG11,_GradCAMPlusPlus,features.11,recall,ERFUpsampling,0.037146057933568954
VGG11,_GradCAMPlusPlus,features.11,precision,SimpleUpsampling,0.08513480424880981
VGG11,_GradCAMPlusPlus,features.11,recall,SimpleUpsampling,0.08420516550540924
VGG11,_GradCAMPlusPlus,features.11,precision,ERFUpsampling,0.06984935700893402
VGG11,_GradCAMPlusPlus,features.11,recall,ERFUpsampling,0.03713089972734451
VGG11,_GradCAMPlusPlus,features.11,precision,SimpleUpsampling,0.5127952694892883
VGG11,_GradCAMPlusPlus,features.11,recall,SimpleUpsampling,0.03149350360035896
VGG11,_GradCAMPlusPlus,features.11,precision,ERFUpsampling,0.5055760145187378
VGG11,_GradCAMPlusPlus,features.11,recall,ERFUpsampling,0.048552460968494415
VGG11,_GradCAMPlusPlus,features.11,precision,SimpleUpsampling,
VGG11,_GradCAMPlusPlus,features.11,recall,SimpleUpsampling,
VGG11,_GradCAMPlusPlus,features.11,precision,ERFUpsampling,
VGG11,_GradCAMPlusPlus,features.11,recall,ERFUpsampling,
VGG11,_GradCAMPlusPlus,features.11,precision,SimpleUpsampling,0.15796107053756714
VGG11,_GradCAMPlusPlus,features.11,recall,SimpleUpsampling,0.059056710451841354
VGG11,_GradCAMPlusPlus,features.11,precision,ERFUpsampling,0.07314039021730423
VGG11,_GradCAMPlusPlus,features.11,recall,ERFUpsampling,0.05265479534864426
VGG11,_GradCAMPlusPlus,features.11,precision,SimpleUpsampling,0.35266751050949097
VGG11,_GradCAMPlusPlus,features.11,recall,SimpleUpsampling,0.20952484011650085
VGG11,_GradCAMPlusPlus,features.11,precision,ERFUpsampling,0.3078874945640564
VGG11,_GradCAMPlusPlus,features.11,recall,ERFUpsampling,0.0989740714430809
VGG11,_GradCAMPlusPlus,features.11,precision,SimpleUpsampling,0.19456246495246887
VGG11,_GradCAMPlusPlus,features.11,recall,SimpleUpsampling,0.1055389940738678
VGG11,_GradCAMPlusPlus,features.11,precision,ERFUpsampling,0.16345618665218353
VGG11,_GradCAMPlusPlus,features.11,recall,ERFUpsampling,0.0415903776884079
VGG11,_GradCAMPlusPlus,features.11,precision,SimpleUpsampling,0.06013144180178642
VGG11,_GradCAMPlusPlus,features.11,recall,SimpleUpsampling,0.10516437888145447
VGG11,_GradCAMPlusPlus,features.11,precision,ERFUpsampling,0.03839621692895889
VGG11,_GradCAMPlusPlus,features.11,recall,ERFUpsampling,0.025892043486237526
VGG11,_GradCAMPlusPlus,features.11,precision,SimpleUpsampling,
VGG11,_GradCAMPlusPlus,features.11,recall,SimpleUpsampling,
VGG11,_GradCAMPlusPlus,features.11,precision,ERFUpsampling,
VGG11,_GradCAMPlusPlus,features.11,recall,ERFUpsampling,
VGG11,_GradCAMPlusPlus,features.11,precision,SimpleUpsampling,0.019644182175397873
VGG11,_GradCAMPlusPlus,features.11,recall,SimpleUpsampling,0.00027745371335186064
VGG11,_GradCAMPlusPlus,features.11,precision,ERFUpsampling,0.014871739782392979
VGG11,_GradCAMPlusPlus,features.11,recall,ERFUpsampling,0.0004723441961687058
VGG11,_GradCAMPlusPlus,features.11,precision,SimpleUpsampling,
