Image Index,Model,Attribution Method,Layer,Metric,Upscale Method,Value
8,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.8791842399029187
8,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,0.001335345208644867
9,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.4673849139470348
9,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-4.7068741082512133e-07
10,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.16356636319886092
10,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-0.013841233216226101
11,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.7177993854496953
11,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-0.019254419952630997
12,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.6246155040602492
12,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,0.0992523804306984
13,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.25093757518516047
13,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-0.009189382195472717
14,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.5160845969252275
14,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,0.0646069273352623
15,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.22582685527160823
15,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-0.011195942759513855
16,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.22232245929730918
16,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-0.003875751281157136
17,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.21659044329347538
17,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-0.0018492024391889572
18,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.36960668920956097
18,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-0.2734948694705963
19,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.8299664199959174
19,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-4.670319867727812e-06
20,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.1416719899484666
20,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-0.012956421822309494
21,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.13469687451543771
21,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-0.003485411638393998
22,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.3185216302422657
22,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,0.07682854682207108
23,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.5717633919258835
23,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,0.11928542703390121
24,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.2147371353536608
24,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-0.007119363639503717
25,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.22163696177377418
25,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-0.005327530205249786
26,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.6025156070814205
26,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,0.0027903039008378983
27,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.3796876194385655
27,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-0.0030083409510552883
28,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.18651022208385223
28,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,7.246361928991973e-05
29,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.803408473809148
29,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,0.24291768670082092
30,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.10791397782278744
30,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-6.069287337595597e-06
31,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.13334167728842558
31,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-0.0008994936943054199
32,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.25314310246263566
32,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-0.047878120094537735
33,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.38106310493119167
33,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,0.37451696395874023
34,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.5846427982850316
34,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,0.07416039705276489
35,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.4021161166791386
35,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-0.0029637967236340046
36,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.07565554438829851
36,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-0.0025614143814891577
37,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.570371262446108
37,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-1.9547762349247932e-05
38,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.4238001035199348
38,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-0.0003170228737872094
39,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.3121243420251467
39,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-0.18104223906993866
40,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.4311440597006032
40,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-0.2279767394065857
41,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.26022116778496374
41,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,0.0016004296485334635
42,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.26935366246440895
42,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-0.07113087177276611
43,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.09909567280128605
43,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-0.003838248085230589
44,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.27942211320839955
44,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,0.17672958970069885
45,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.3076750096362347
45,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,0.017755093052983284
46,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.6094929211338874
46,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-0.0022993874736130238
47,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.13907027610361955
47,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-0.2851980924606323
48,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.5658275684386513
48,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-0.00015565752983093262
49,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.15576180699773615
49,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-0.004067230504006147
50,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.1817942911357624
50,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-0.0040818508714437485
51,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.18111833839058622
51,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,0.061709657311439514
52,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.23804083642575763
52,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,0.14988166093826294
53,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.3005025227452331
53,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-0.06224963068962097
54,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.1165450791099353
54,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-0.2827272415161133
55,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.9571078086517918
55,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-0.01426040381193161
56,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.14164700024879034
56,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-0.003903270000591874
57,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.6505053049814431
57,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,0.001414954662322998
58,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.4267349262309063
58,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-0.012926209717988968
59,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.19952335280611502
59,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-0.0015028342604637146
60,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.5835393592395991
60,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-0.0030108243227005005
61,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.19597585401358344
61,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-0.01624378189444542
62,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.445481471800362
62,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-0.0007645799196325243
63,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.40581435160406765
63,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,0.018137648701667786
64,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.10916018842167835
64,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-0.0027158090379089117
65,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.12340406952682431
65,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-0.0022053003776818514
66,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.42155995087231823
66,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,0.11182127147912979
67,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.24731651858067644
67,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,0.0006314367055892944
68,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.262111916105972
68,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,0.2894035577774048
69,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.3832205148856753
69,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,0.19402611255645752
70,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.5144800677237651
70,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-0.0003983910719398409
71,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.23640221451023682
71,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-0.009838796220719814
72,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.26742271446416654
72,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,0.06256522238254547
73,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.15951688790220175
73,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,0.21389424800872803
74,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.7657911026659282
74,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,0.009876362979412079
75,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.3989211266660069
75,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-0.0027249776758253574
76,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.11711208184458026
76,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-0.19555214047431946
77,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.3036213125087795
77,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-0.0004338151775300503
78,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.1914088826039465
78,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-0.059300366789102554
79,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.3517177102745354
79,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,0.13179323077201843
80,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.6755262801482256
80,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-0.010401712730526924
81,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.19556344535955889
81,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-0.00804866012185812
82,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.25569797120436744
82,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-0.12905067205429077
83,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.2076444676146338
83,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,0.07843628525733948
84,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.37261129521802905
84,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,0.00630657933652401
85,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.2850517658466415
85,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-0.10359253734350204
86,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.23832406774900014
86,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-0.008091755211353302
87,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.2681445733017306
87,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-0.18162672221660614
88,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.1054603418447812
88,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-0.000163249671459198
89,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.2690524063503965
89,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-0.0015689200954511762
90,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.4669967468145505
90,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,0.05498010665178299
91,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.2683271870179301
91,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-0.12902797758579254
92,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.3583162080946737
92,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-0.1455519050359726
93,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.7629052184632367
93,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,0.0038835331797599792
94,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.11697029329131302
94,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-0.0036693811416625977
95,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.12390149194982539
95,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-0.12312525510787964
96,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.4026275445259622
96,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,1.6541093827981967e-08
97,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.22497807443936796
97,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-0.13234110176563263
98,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.3901856403212292
98,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-0.01539570838212967
99,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.29463571907970587
99,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-0.040583185851573944
100,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.22312985909140326
100,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,0.0740567147731781
101,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.18395447095011278
101,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,0.029284872114658356
102,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.18006451968770473
102,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-0.162221759557724
103,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.17762933175121923
103,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,0.0035945549607276917
104,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.1082967067655676
104,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,0.0018520653247833252
105,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.15076395688329916
105,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-0.0147175258025527
106,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.7159842285736108
106,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-0.011452578008174896
107,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.18294047447394918
107,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,0.027133092284202576
108,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.12094108360470643
108,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-0.006376428529620171
109,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.3833548265872652
109,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-0.015527329407632351
110,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.08864442811282644
110,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,0.11434408277273178
111,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.17317884448895626
111,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,0.00017259269952774048
112,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.6190919314354034
112,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-0.006355110555887222
113,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.4292566636483435
113,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-0.0001663416624069214
114,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.08245172421775429
114,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,0.10272112488746643
115,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.3067364864001054
115,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-0.0034048333764076233
116,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.7293165574600948
116,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-0.012371083721518517
117,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.6467482945842166
117,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-4.1935545596061274e-06
118,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.10934684010235689
118,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-0.006975829601287842
119,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.1402363426674773
119,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-0.17177154123783112
120,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.17076639449101189
120,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,0.014779217541217804
121,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.16770927912720568
121,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-0.0015050034271553159
122,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.7668142063776042
122,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-0.005176866427063942
123,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.12163289158308149
123,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,0.11791030317544937
124,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.46207380436455464
124,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-0.001438133418560028
125,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.6974011013773029
125,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-8.58171988511458e-05
126,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.174917902519877
126,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-0.014818855561316013
127,VGG11,_GradCAMPlusPlus,features.10,roc_auc,SimpleUpsampling,0.5430041313090491
127,VGG11,_GradCAMPlusPlus,features.10,road_combined,SimpleUpsampling,-0.22098848223686218
0,VGG11,_DeepLiftShap,features.10,roc_auc,ERFUpsamplingFast,0.14995073965319006
0,VGG11,_DeepLiftShap,features.10,road_combined,ERFUpsamplingFast,0.004248117096722126
1,VGG11,_DeepLiftShap,features.10,roc_auc,ERFUpsamplingFast,0.4377765067409285
1,VGG11,_DeepLiftShap,features.10,road_combined,ERFUpsamplingFast,-8.381158113479614e-05
